url,text
http://www.bbc.co.uk/schools/0/ww1/25232798,BBC Schools - Telegrams
http://www.bbc.co.uk/schools/0/ww1/25199203,BBC Schools - Days out
http://www.bbc.co.uk/schools/0/ww1/26388750,BBC Schools - Teachers' notes: Women's roles on the front line
http://www.bbc.co.uk/schools/0/ww1/25446841,BBC Schools - Teachers' notes: What did children eat and drink?
http://www.bbc.co.uk/schools/0/ww1/26280172,BBC Schools - Front line
http://www.bbc.co.uk/schools/0/ww1/25403980,BBC Schools - Walter goes to war
http://www.bbc.co.uk/schools/0/ww1/25307612,BBC Schools - Fathers at war - BBC.com
http://www.bbc.co.uk/schools/0/ww1/26370564,BBC Schools - Teachers' notes: Dame Caroline Haslett
http://www.bbc.co.uk/schools/0/ww1/25406718,BBC Schools - Remembering Jack
http://www.bbc.co.uk/schools/0/ww1/25453367,BBC Schools - Teachers' Notes
http://www.bbc.co.uk/schools/0/ww1/25405397,BBC Schools - Who was Edith? - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25827997,BBC Schools - WW1 Primary - BBC.com
http://www.bbc.co.uk/schools/0/ww1/26189773,BBC Schools - Caroline's childhood
http://www.bbc.co.uk/schools/0/ww1/26535500,BBC Schools - Business
http://www.bbc.co.uk/schools/0/ww1/25238716,BBC Schools - Horse and cart - BBC.com
http://www.bbc.co.uk/schools/0/ww1/25832078,BBC Schools - Article transcript: Walter Tull
http://www.bbc.co.uk/schools/0/ww1/26280181,BBC Schools - Reserved occupations
http://www.bbc.co.uk/schools/0/ww1/25403981,BBC Schools - Remembering Walter
http://www.bbc.co.uk/schools/0/ww1/25651653,BBC Schools - Teachers' notes: What was family life like?
http://www.bbc.co.uk/schools/0/ww1/26374713,BBC Schools - Women's Army Auxiliary Corps
http://www.bbc.co.uk/schools/0/ww1/25235365,BBC Schools - Keeping watch
http://www.bbc.co.uk/schools/0/ww1/26189777,BBC Schools - Who was Haig?
http://www.bbc.co.uk/schools/0/ww1/25235368,BBC Schools - The high street
http://www.bbc.co.uk/schools/0/ww1/25628092,BBC Schools - Video clips
http://www.bbc.co.uk/schools/0/ww1/25405402,BBC Schools - Military service - BBC.com
http://www.bbc.co.uk/schools/0/ww1/26345061,BBC Schools - Front line
http://www.bbc.co.uk/schools/0/ww1/26293981,BBC Schools - Industry - BBC.com
